# Time, Col 1, Col 2, Col 3, Col 4
 54.325001,23.810,15.000,10.000,14.520
 54.329166,23.780,15.000,10.000,14.450
 54.333332,23.730,15.000,10.000,14.330
 54.337502,0.00,0.00,0.00,0.00
 54.341667,23.710,15.000,10.000,14.260
 54.345833,23.680,15.000,10.000,14.200
 54.349998,23.650,15.000,10.000,14.120
 54.354168,23.620,15.000,10.000,14.050
 54.358334,23.550,15.000,10.000,13.880
 54.362499,0.00,0.00,0.00,0.00
 54.366665,23.520,15.000,10.000,13.810
 54.370834,23.490,15.000,10.000,13.710
 54.375000,23.450,15.000,10.000,13.640
 54.379166,23.410,15.000,10.000,13.540
 54.383335,23.340,15.000,10.000,13.350
 54.387501,0.00,0.00,0.00,0.00
 54.391666,23.300,15.000,10.000,13.240
 54.395832,23.260,15.000,10.000,13.160
 54.400002,23.220,15.000,10.000,13.040
 54.404167,23.180,15.000,10.000,12.930
 54.408333,23.090,15.000,10.000,12.720
 54.412498,0.00,0.00,0.00,0.00
 54.416668,23.050,15.000,10.000,12.620
 54.420834,23.000,15.000,10.000,12.500
 54.424999,22.950,15.000,10.000,12.370
 54.429165,22.910,15.000,10.000,12.280
 54.433334,22.810,15.000,10.000,12.050
 54.437500,0.00,0.00,0.00,0.00
 54.441666,22.770,15.000,10.000,11.910
 54.445835,22.720,15.000,10.000,11.780
 54.450001,22.670,15.000,10.000,11.680
 54.454166,22.620,15.000,10.000,11.540
 54.458332,22.520,15.000,10.000,11.290
 54.462502,0.00,0.00,0.00,0.00
 54.466667,22.470,15.000,10.000,11.150
 54.470833,22.420,15.000,10.000,11.050
 54.474998,22.360,15.000,10.000,10.900
 54.479168,22.310,15.000,10.000,10.800
 54.483334,22.210,15.000,10.000,10.510
 54.487499,0.00,0.00,0.00,0.00
 54.491665,22.160,15.000,10.000,10.400
 54.495834,22.110,15.000,10.000,10.250
 54.500000,22.050,15.000,10.000,10.150
 54.504166,22.000,15.000,10.000,10.000
 54.508335,21.900,15.000,10.000,9.7500
 54.512501,0.00,0.00,0.00,0.00
 54.516666,21.840,15.000,10.000,9.6000
 54.520832,21.790,15.000,10.000,9.4900
 54.525002,21.740,15.000,10.000,9.3500
 54.529167,21.690,15.000,10.000,9.2000
 54.533333,21.580,15.000,10.000,8.9500
 54.537498,0.00,0.00,0.00,0.00
 54.541668,21.530,15.000,10.000,8.8500
 54.545834,21.480,15.000,10.000,8.7100
 54.549999,21.430,15.000,10.000,8.5700
 54.554165,21.380,15.000,10.000,8.4600
 54.558334,21.280,15.000,10.000,8.2200
 54.562500,0.00,0.00,0.00,0.00
 54.566666,21.240,15.000,10.000,8.0900
 54.570835,21.190,15.000,10.000,7.9500
 54.575001,21.140,15.000,10.000,7.8500
 54.579166,21.090,15.000,10.000,7.7200
 54.583332,21.000,15.000,10.000,7.5000
 54.587502,0.00,0.00,0.00,0.00
 54.591667,20.960,15.000,10.000,7.3800
 54.595833,20.910,15.000,10.000,7.2800
 54.599998,20.870,15.000,10.000,7.1600
 54.604168,20.820,15.000,10.000,7.0700
 54.608334,20.740,15.000,10.000,6.8400
 54.612499,0.00,0.00,0.00,0.00
 54.616665,20.700,15.000,10.000,6.7600
 54.620834,20.660,15.000,10.000,6.6500
 54.625000,20.620,15.000,10.000,6.5700
 54.629166,20.590,15.000,10.000,6.4600
 54.633335,20.510,15.000,10.000,6.2900
 54.637501,0.00,0.00,0.00,0.00
 54.641666,20.480,15.000,10.000,6.1900
 54.645832,20.450,15.000,10.000,6.1200
 54.650002,20.410,15.000,10.000,6.0300
 54.654167,20.380,15.000,10.000,5.9500
 54.658333,20.320,15.000,10.000,5.8000
 54.662498,0.00,0.00,0.00,0.00
 54.666668,20.300,15.000,10.000,5.7400
 54.670834,20.270,15.000,10.000,5.6700
 54.674999,20.240,15.000,10.000,5.6000
 54.679165,20.220,15.000,10.000,5.5500
 54.683334,20.170,15.000,10.000,5.4400
 54.687500,0.00,0.00,0.00,0.00
 54.691666,20.150,15.000,10.000,5.3800
 54.695835,20.130,15.000,10.000,5.3300
 54.700001,20.120,15.000,10.000,5.2900
 54.704166,20.100,15.000,10.000,5.2400
 54.708332,20.070,15.000,10.000,5.1700
 54.712502,0.00,0.00,0.00,0.00
 54.716667,20.060,15.000,10.000,5.1300
 54.720833,20.040,15.000,10.000,5.1100
 54.724998,20.030,15.000,10.000,5.0800
 54.729168,20.030,15.000,10.000,5.0600
 54.733334,20.010,15.000,10.000,5.0300
 54.737499,0.00,0.00,0.00,0.00
 54.741665,20.010,15.000,10.000,5.0200
 54.745834,20.000,15.000,10.000,5.0100
 54.750000,20.000,15.000,10.000,5.0000
 54.754166,20.000,15.000,10.000,5.0000
 54.758335,20.000,15.000,10.000,5.0100
 54.762501,0.00,0.00,0.00,0.00
 54.766666,20.010,15.000,10.000,5.0200
 54.770832,20.010,15.000,10.000,5.0300
 54.775002,20.020,15.000,10.000,5.0400
 54.779167,20.030,15.000,10.000,5.0600
 54.783333,20.040,15.000,10.000,5.1100
 54.787498,0.00,0.00,0.00,0.00
 54.791668,20.060,15.000,10.000,5.1300
 54.795834,20.070,15.000,10.000,5.1700
 54.799999,20.080,15.000,10.000,5.2100
 54.804165,20.100,15.000,10.000,5.2400
 54.808334,20.130,15.000,10.000,5.3300
 54.812500,0.00,0.00,0.00,0.00
 54.816666,20.150,15.000,10.000,5.3800
 54.820835,20.170,15.000,10.000,5.4400
 54.825001,20.200,15.000,10.000,5.4800
 54.829166,20.220,15.000,10.000,5.5500
 54.833332,20.270,15.000,10.000,5.6700
 54.837502,0.00,0.00,0.00,0.00
 54.841667,20.300,15.000,10.000,5.7400
 54.845833,20.320,15.000,10.000,5.8000
 54.849998,20.350,15.000,10.000,5.8800
 54.854168,20.380,15.000,10.000,5.9500
 54.858334,20.450,15.000,10.000,6.1200
 54.862499,0.00,0.00,0.00,0.00
 54.866665,20.480,15.000,10.000,6.1900
 54.870834,20.510,15.000,10.000,6.2900
 54.875000,20.550,15.000,10.000,6.3600
 54.879166,20.590,15.000,10.000,6.4600
 54.883335,20.660,15.000,10.000,6.6500
 54.887501,0.00,0.00,0.00,0.00
 54.891666,20.700,15.000,10.000,6.7600
 54.895832,20.740,15.000,10.000,6.8400
 54.900002,20.780,15.000,10.000,6.9600
 54.904167,20.820,15.000,10.000,7.0700
 54.908333,20.910,15.000,10.000,7.2800
 54.912498,0.00,0.00,0.00,0.00
 54.916668,20.960,15.000,10.000,7.3800
 54.920834,21.000,15.000,10.000,7.5000
 54.924999,21.050,15.000,10.000,7.6300
 54.929165,21.090,15.000,10.000,7.7200
 54.933334,21.190,15.000,10.000,7.9500
 54.937500,0.00,0.00,0.00,0.00
 54.941666,21.240,15.000,10.000,8.0900
 54.945835,21.280,15.000,10.000,8.2200
 54.950001,21.330,15.000,10.000,8.3200
 54.954166,21.380,15.000,10.000,8.4600
 54.958332,21.480,15.000,10.000,8.7100
 54.962502,0.00,0.00,0.00,0.00
 54.966667,21.530,15.000,10.000,8.8500
 54.970833,21.580,15.000,10.000,8.9500
 54.974998,21.640,15.000,10.000,9.1000
 54.979168,21.690,15.000,10.000,9.2000
 54.983334,21.790,15.000,10.000,9.4900
 54.987499,0.00,0.00,0.00,0.00
 54.991665,21.840,15.000,10.000,9.6000
 54.995834,21.900,15.000,10.000,9.7500
 55.000000,21.950,15.000,10.000,9.8500
 55.004166,22.000,15.000,10.000,10.000
 55.008335,22.110,15.000,10.000,10.250
 55.012501,0.00,0.00,0.00,0.00
 55.016666,22.160,15.000,10.000,10.400
 55.020832,22.210,15.000,10.000,10.510
 55.025002,22.260,15.000,10.000,10.650
 55.029167,22.310,15.000,10.000,10.800
 55.033333,22.420,15.000,10.000,11.050
 55.037498,0.00,0.00,0.00,0.00
 55.041668,22.470,15.000,10.000,11.150
 55.045834,22.520,15.000,10.000,11.290
 55.049999,22.570,15.000,10.000,11.430
 55.054165,22.620,15.000,10.000,11.540
 55.058334,22.720,15.000,10.000,11.780
 55.062500,0.00,0.00,0.00,0.00
 55.066666,22.770,15.000,10.000,11.910
 55.070835,22.810,15.000,10.000,12.050
 55.075001,22.860,15.000,10.000,12.150
 55.079166,22.910,15.000,10.000,12.280
 55.083332,23.000,15.000,10.000,12.500
 55.087502,0.00,0.00,0.00,0.00
 55.091667,23.050,15.000,10.000,12.620
 55.095833,23.090,15.000,10.000,12.720
 55.099998,23.130,15.000,10.000,12.840
 55.104168,23.180,15.000,10.000,12.930
 55.108334,23.260,15.000,10.000,13.160
 55.112499,0.00,0.00,0.00,0.00
 55.116665,23.300,15.000,10.000,13.240
 55.120834,23.340,15.000,10.000,13.350
 55.125000,23.380,15.000,10.000,13.430
 55.129166,23.410,15.000,10.000,13.540
 55.133335,23.490,15.000,10.000,13.710
 55.137501,0.00,0.00,0.00,0.00
 55.141666,23.520,15.000,10.000,13.810
 55.145832,23.550,15.000,10.000,13.880
 55.150002,23.590,15.000,10.000,13.970
 55.154167,23.620,15.000,10.000,14.050
 55.158333,23.680,15.000,10.000,14.200
 55.162498,0.00,0.00,0.00,0.00
 55.166668,23.710,15.000,10.000,14.260
 55.170834,23.730,15.000,10.000,14.330
 55.174999,23.760,15.000,10.000,14.400
 55.179165,23.780,15.000,10.000,14.450
 55.183334,23.830,15.000,10.000,14.560
 55.187500,0.00,0.00,0.00,0.00
 55.191666,23.850,15.000,10.000,14.620
 55.195835,23.870,15.000,10.000,14.670
 55.200001,23.890,15.000,10.000,14.710
 55.204166,23.900,15.000,10.000,14.760
 55.208332,23.930,15.000,10.000,14.830
 55.212502,0.00,0.00,0.00,0.00
 55.216667,23.950,15.000,10.000,14.870
 55.220833,23.960,15.000,10.000,14.890
 55.224998,23.970,15.000,10.000,14.920
 55.229168,23.980,15.000,10.000,14.940
 55.233334,23.990,15.000,10.000,14.970
 55.237499,0.00,0.00,0.00,0.00
 55.241665,23.990,15.000,10.000,14.980
 55.245834,24.000,15.000,10.000,14.990
 55.250000,24.000,15.000,10.000,15.000
 55.254166,24.000,15.000,10.000,15.000
 55.258335,24.000,15.000,10.000,14.990
 55.262501,0.00,0.00,0.00,0.00
 55.266666,23.990,15.000,10.000,14.980
 55.270832,23.990,15.000,10.000,14.970
 55.275002,23.980,15.000,10.000,14.960
 55.279167,23.980,15.000,10.000,14.940
 55.283333,23.960,15.000,10.000,14.890
 55.287498,0.00,0.00,0.00,0.00
 55.291668,23.950,15.000,10.000,14.870
 55.295834,23.930,15.000,10.000,14.830
 55.299999,23.920,15.000,10.000,14.790
 55.304165,23.900,15.000,10.000,14.760
 55.308334,23.870,15.000,10.000,14.670
 55.312500,0.00,0.00,0.00,0.00
 55.316666,23.850,15.000,10.000,14.620
 55.320835,23.830,15.000,10.000,14.560
 55.325001,23.810,15.000,10.000,14.520
 55.329166,23.780,15.000,10.000,14.450
 55.333332,23.730,15.000,10.000,14.330
 55.337502,0.00,0.00,0.00,0.00
 55.341667,23.710,15.000,10.000,14.260
 55.345833,23.680,15.000,10.000,14.200
 55.349998,23.650,15.000,10.000,14.120
 55.354168,23.620,15.000,10.000,14.050
 55.358334,23.550,15.000,10.000,13.880
 55.362499,0.00,0.00,0.00,0.00
 55.366665,23.520,15.000,10.000,13.810
 55.370834,23.490,15.000,10.000,13.710
 55.375000,23.450,15.000,10.000,13.640
 55.379166,23.410,15.000,10.000,13.540
 55.383335,23.340,15.000,10.000,13.350
 55.387501,0.00,0.00,0.00,0.00
 55.391666,23.300,15.000,10.000,13.240
 55.395832,23.260,15.000,10.000,13.160
 55.400002,23.220,15.000,10.000,13.040
 55.404167,23.180,15.000,10.000,12.930
 55.408333,23.090,15.000,10.000,12.720
 55.412498,0.00,0.00,0.00,0.00
 55.416668,23.050,15.000,10.000,12.620
 55.420834,23.000,15.000,10.000,12.500
 55.424999,22.950,15.000,10.000,12.370
 55.429165,22.910,15.000,10.000,12.280
 55.433334,22.810,15.000,10.000,12.050
 55.437500,0.00,0.00,0.00,0.00
 55.441666,22.770,15.000,10.000,11.910
 55.445835,22.720,15.000,10.000,11.780
 55.450001,22.670,15.000,10.000,11.680
 55.454166,22.620,15.000,10.000,11.540
 55.458332,22.520,15.000,10.000,11.290
 55.462502,0.00,0.00,0.00,0.00
 55.466667,22.470,15.000,10.000,11.150
 55.470833,22.420,15.000,10.000,11.050
 55.474998,22.360,15.000,10.000,10.900
 55.479168,22.310,15.000,10.000,10.800
 55.483334,22.210,15.000,10.000,10.510
 55.487499,0.00,0.00,0.00,0.00
 55.491665,22.160,15.000,10.000,10.400
 55.495834,22.110,15.000,10.000,10.250
 55.500000,22.050,15.000,10.000,10.150
 55.504166,22.000,15.000,10.000,10.000
 55.508335,21.900,15.000,10.000,9.7500
 55.512501,0.00,0.00,0.00,0.00
 55.516666,21.840,15.000,10.000,9.6000
 55.520832,21.790,15.000,10.000,9.4900
 55.525002,21.740,15.000,10.000,9.3500
 55.529167,21.690,15.000,10.000,9.2000
 55.533333,21.580,15.000,10.000,8.9500
 55.537498,0.00,0.00,0.00,0.00
 55.541668,21.530,15.000,10.000,8.8500
 55.545834,21.480,15.000,10.000,8.7100
 55.549999,21.430,15.000,10.000,8.5700
 55.554165,21.380,15.000,10.000,8.4600
 55.558334,21.280,15.000,10.000,8.2200
 55.562500,0.00,0.00,0.00,0.00
 55.566666,21.240,15.000,10.000,8.0900
 55.570835,21.190,15.000,10.000,7.9500
 55.575001,21.140,15.000,10.000,7.8500
 55.579166,21.090,15.000,10.000,7.7200
 55.583332,21.000,15.000,10.000,7.5000
 55.587502,0.00,0.00,0.00,0.00
 55.591667,20.960,15.000,10.000,7.3800
 55.595833,20.910,15.000,10.000,7.2800
 55.599998,20.870,15.000,10.000,7.1600
 55.604168,20.820,15.000,10.000,7.0700
 55.608334,20.740,15.000,10.000,6.8400
 55.612499,0.00,0.00,0.00,0.00
 55.616665,20.700,15.000,10.000,6.7600
 55.620834,20.660,15.000,10.000,6.6500
 55.625000,20.620,15.000,10.000,6.5700
 55.629166,20.590,15.000,10.000,6.4600
 55.633335,20.510,15.000,10.000,6.2900
 55.637501,0.00,0.00,0.00,0.00
 55.641666,20.480,15.000,10.000,6.1900
 55.645832,20.450,15.000,10.000,6.1200
 55.650002,20.410,15.000,10.000,6.0300
 55.654167,20.380,15.000,10.000,5.9500
 55.658333,20.320,15.000,10.000,5.8000
 55.662498,0.00,0.00,0.00,0.00
 55.666668,20.300,15.000,10.000,5.7400
 55.670834,20.270,15.000,10.000,5.6700
 55.674999,20.240,15.000,10.000,5.6000
 55.679165,20.220,15.000,10.000,5.5500
 55.683334,20.170,15.000,10.000,5.4400
 55.687500,0.00,0.00,0.00,0.00
 55.691666,20.150,15.000,10.000,5.3800
 55.695835,20.130,15.000,10.000,5.3300
 55.700001,20.120,15.000,10.000,5.2900
 55.704166,20.100,15.000,10.000,5.2400
 55.708332,20.070,15.000,10.000,5.1700
 55.712502,0.00,0.00,0.00,0.00
 55.716667,20.060,15.000,10.000,5.1300
 55.720833,20.040,15.000,10.000,5.1100
 55.724998,20.030,15.000,10.000,5.0800
 55.729168,20.030,15.000,10.000,5.0600
 55.733334,20.010,15.000,10.000,5.0300
 55.737499,0.00,0.00,0.00,0.00
 55.741665,20.010,15.000,10.000,5.0200
 55.745834,20.000,15.000,10.000,5.0100
 55.750000,20.000,15.000,10.000,5.0000
 55.754166,20.000,15.000,10.000,5.0000
 55.758335,20.000,15.000,10.000,5.0100
 55.762501,0.00,0.00,0.00,0.00
 55.766666,20.010,15.000,10.000,5.0200
 55.770832,20.010,15.000,10.000,5.0300
 55.775002,20.020,15.000,10.000,5.0400
 55.779167,20.030,15.000,10.000,5.0600
 55.783333,20.040,15.000,10.000,5.1100
 55.787498,0.00,0.00,0.00,0.00
 55.791668,20.060,15.000,10.000,5.1300
 55.795834,20.070,15.000,10.000,5.1700
 55.799999,20.080,15.000,10.000,5.2100
 55.804165,20.100,15.000,10.000,5.2400
 55.808334,20.130,15.000,10.000,5.3300
 55.812500,0.00,0.00,0.00,0.00
 55.816666,20.150,15.000,10.000,5.3800
 55.820835,20.170,15.000,10.000,5.4400
 55.825001,20.200,15.000,10.000,5.4800
 55.829166,20.220,15.000,10.000,5.5500
 55.833332,20.270,15.000,10.000,5.6700
 55.837502,0.00,0.00,0.00,0.00
 55.841667,20.300,15.000,10.000,5.7400
 55.845833,20.320,15.000,10.000,5.8000
 55.849998,20.350,15.000,10.000,5.8800
 55.854168,20.380,15.000,10.000,5.9500
 55.858334,20.450,15.000,10.000,6.1200
 55.862499,0.00,0.00,0.00,0.00
 55.866665,20.480,15.000,10.000,6.1900
 55.870834,20.510,15.000,10.000,6.2900
 55.875000,20.550,15.000,10.000,6.3600
 55.879166,20.590,15.000,10.000,6.4600
 55.883335,20.660,15.000,10.000,6.6500
 55.887501,0.00,0.00,0.00,0.00
 55.891666,20.700,15.000,10.000,6.7600
 55.895832,20.740,15.000,10.000,6.8400
 55.900002,20.780,15.000,10.000,6.9600
 55.904167,20.820,15.000,10.000,7.0700
 55.908333,20.910,15.000,10.000,7.2800
 55.912498,0.00,0.00,0.00,0.00
 55.916668,20.960,15.000,10.000,7.3800
 55.920834,21.000,15.000,10.000,7.5000
 55.924999,21.050,15.000,10.000,7.6300
 55.929165,21.090,15.000,10.000,7.7200
 55.933334,21.190,15.000,10.000,7.9500
 55.937500,0.00,0.00,0.00,0.00
 55.941666,21.240,15.000,10.000,8.0900
 55.945835,21.280,15.000,10.000,8.2200
 55.950001,21.330,15.000,10.000,8.3200
 55.954166,21.380,15.000,10.000,8.4600
 55.958332,21.480,15.000,10.000,8.7100
 55.962502,0.00,0.00,0.00,0.00
 55.966667,21.530,15.000,10.000,8.8500
 55.970833,21.580,15.000,10.000,8.9500
 55.974998,21.640,15.000,10.000,9.1000
 55.979168,21.690,15.000,10.000,9.2000
 55.983334,21.790,15.000,10.000,9.4900
 55.987499,0.00,0.00,0.00,0.00
 55.991665,21.840,15.000,10.000,9.6000
 55.995834,21.900,15.000,10.000,9.7500
 56.000000,21.950,15.000,10.000,9.8500
 56.004166,22.000,15.000,10.000,10.000
 56.008335,22.110,15.000,10.000,10.250
 56.012501,0.00,0.00,0.00,0.00
 56.016666,22.160,15.000,10.000,10.400
 56.020832,22.210,15.000,10.000,10.510
 56.025002,22.260,15.000,10.000,10.650
 56.029167,22.310,15.000,10.000,10.800
 56.033333,22.420,15.000,10.000,11.050
 56.037498,0.00,0.00,0.00,0.00
 56.041668,22.470,15.000,10.000,11.150
 56.045834,22.520,15.000,10.000,11.290
 56.049999,22.570,15.000,10.000,11.430
 56.054165,22.620,15.000,10.000,11.540
 56.058334,22.720,15.000,10.000,11.780
 56.062500,0.00,0.00,0.00,0.00
 56.066666,22.770,15.000,10.000,11.910
 56.070835,22.810,15.000,10.000,12.050
 56.075001,22.860,15.000,10.000,12.150
 56.079166,22.910,15.000,10.000,12.280
 56.083332,23.000,15.000,10.000,12.500
 56.087502,0.00,0.00,0.00,0.00
 56.091667,23.050,15.000,10.000,12.620
 56.095833,23.090,15.000,10.000,12.720
 56.099998,23.130,15.000,10.000,12.840
 56.104168,23.180,15.000,10.000,12.930
 56.108334,23.260,15.000,10.000,13.160
 56.112499,0.00,0.00,0.00,0.00
 56.116665,23.300,15.000,10.000,13.240
 56.120834,23.340,15.000,10.000,13.350
 56.125000,23.380,15.000,10.000,13.430
 56.129166,23.410,15.000,10.000,13.540
 56.133335,23.490,15.000,10.000,13.710
 56.137501,0.00,0.00,0.00,0.00
 56.141666,23.520,15.000,10.000,13.810
 56.145832,23.550,15.000,10.000,13.880
 56.150002,23.590,15.000,10.000,13.970
 56.154167,23.620,15.000,10.000,14.050
 56.158333,23.680,15.000,10.000,14.200
 56.162498,0.00,0.00,0.00,0.00
 56.166668,23.710,15.000,10.000,14.260
 56.170834,23.730,15.000,10.000,14.330
 56.174999,23.760,15.000,10.000,14.400
 56.179165,23.780,15.000,10.000,14.450
 56.183334,23.830,15.000,10.000,14.560
 56.187500,0.00,0.00,0.00,0.00
 56.191666,23.850,15.000,10.000,14.620
 56.195835,23.870,15.000,10.000,14.670
 56.200001,23.890,15.000,10.000,14.710
 56.204166,23.900,15.000,10.000,14.760
 56.208332,23.930,15.000,10.000,14.830
 56.212502,0.00,0.00,0.00,0.00
 56.216667,23.950,15.000,10.000,14.870
 56.220833,23.960,15.000,10.000,14.890
 56.224998,23.970,15.000,10.000,14.920
 56.229168,23.980,15.000,10.000,14.940
 56.233334,23.990,15.000,10.000,14.970
 56.237499,0.00,0.00,0.00,0.00
 56.241665,23.990,15.000,10.000,14.980
 56.245834,24.000,15.000,10.000,14.990
 56.250000,24.000,15.000,10.000,15.000
 56.254166,24.000,15.000,10.000,15.000
 56.258335,24.000,15.000,10.000,14.990
 56.262501,0.00,0.00,0.00,0.00
 56.266666,23.990,15.000,10.000,14.980
 56.270832,23.990,15.000,10.000,14.970
 56.275002,23.980,15.000,10.000,14.960
 56.279167,23.980,15.000,10.000,14.940
 56.283333,23.960,15.000,10.000,14.890
 56.287498,0.00,0.00,0.00,0.00
 56.291668,23.950,15.000,10.000,14.870
 56.295834,23.930,15.000,10.000,14.830
 56.299999,23.920,15.000,10.000,14.790
 56.304165,23.900,15.000,10.000,14.760
 56.308334,23.870,15.000,10.000,14.670
 56.312500,0.00,0.00,0.00,0.00
 56.316666,23.850,15.000,10.000,14.620
 56.320835,23.830,15.000,10.000,14.560
 56.325001,23.810,15.000,10.000,14.520
 56.329166,23.780,15.000,10.000,14.450
 56.333332,23.730,15.000,10.000,14.330
 56.337502,0.00,0.00,0.00,0.00
 56.341667,23.710,15.000,10.000,14.260
 56.345833,23.680,15.000,10.000,14.200
 56.349998,23.650,15.000,10.000,14.120
 56.354168,23.620,15.000,10.000,14.050
 56.358334,23.550,15.000,10.000,13.880
 56.362499,0.00,0.00,0.00,0.00
 56.366665,23.520,15.000,10.000,13.810
 56.370834,23.490,15.000,10.000,13.710
 56.375000,23.450,15.000,10.000,13.640
 56.379166,23.410,15.000,10.000,13.540
 56.383335,23.340,15.000,10.000,13.350
 56.387501,0.00,0.00,0.00,0.00
 56.391666,23.300,15.000,10.000,13.240
 56.395832,23.260,15.000,10.000,13.160
 56.400002,23.220,15.000,10.000,13.040
 56.404167,23.180,15.000,10.000,12.930
 56.408333,23.090,15.000,10.000,12.720
 56.412498,0.00,0.00,0.00,0.00
 56.416668,23.050,15.000,10.000,12.620
 56.420834,23.000,15.000,10.000,12.500
 56.424999,22.950,15.000,10.000,12.370
 56.429165,22.910,15.000,10.000,12.280
 56.433334,22.810,15.000,10.000,12.050
 56.437500,0.00,0.00,0.00,0.00
 56.441666,22.770,15.000,10.000,11.910
 56.445835,22.720,15.000,10.000,11.780
 56.450001,22.670,15.000,10.000,11.680
 56.454166,22.620,15.000,10.000,11.540
 56.458332,22.520,15.000,10.000,11.290
 56.462502,0.00,0.00,0.00,0.00
 56.466667,22.470,15.000,10.000,11.150
 56.470833,22.420,15.000,10.000,11.050
 56.474998,22.360,15.000,10.000,10.900
 56.479168,22.310,15.000,10.000,10.800
 56.483334,22.210,15.000,10.000,10.510
 56.487499,0.00,0.00,0.00,0.00
 56.491665,22.160,15.000,10.000,10.400
 56.495834,22.110,15.000,10.000,10.250
 56.500000,22.050,15.000,10.000,10.150
 56.504166,22.000,15.000,10.000,10.000
 56.508335,21.900,15.000,10.000,9.7500
 56.512501,0.00,0.00,0.00,0.00
 56.516666,21.840,15.000,10.000,9.6000
 56.520832,21.790,15.000,10.000,9.4900
 56.525002,21.740,15.000,10.000,9.3500
 56.529167,21.690,15.000,10.000,9.2000
 56.533333,21.580,15.000,10.000,8.9500
 56.537498,0.00,0.00,0.00,0.00
 56.541668,21.530,15.000,10.000,8.8500
 56.545834,21.480,15.000,10.000,8.7100
 56.549999,21.430,15.000,10.000,8.5700
 56.554165,21.380,15.000,10.000,8.4600
 56.558334,21.280,15.000,10.000,8.2200
 56.562500,0.00,0.00,0.00,0.00
 56.566666,21.240,15.000,10.000,8.0900
 56.570835,21.190,15.000,10.000,7.9500
 56.575001,21.140,15.000,10.000,7.8500
 56.579166,21.090,15.000,10.000,7.7200
 56.583332,21.000,15.000,10.000,7.5000
 56.587502,0.00,0.00,0.00,0.00
 56.591667,20.960,15.000,10.000,7.3800
 56.595833,20.910,15.000,10.000,7.2800
 56.599998,20.870,15.000,10.000,7.1600
 56.604168,20.820,15.000,10.000,7.0700
 56.608334,20.740,15.000,10.000,6.8400
 56.612499,0.00,0.00,0.00,0.00
 56.616665,20.700,15.000,10.000,6.7600
 56.620834,20.660,15.000,10.000,6.6500
 56.625000,20.620,15.000,10.000,6.5700
 56.629166,20.590,15.000,10.000,6.4600
 56.633335,20.510,15.000,10.000,6.2900
 56.637501,0.00,0.00,0.00,0.00
 56.641666,20.480,15.000,10.000,6.1900
 56.645832,20.450,15.000,10.000,6.1200
 56.650002,20.410,15.000,10.000,6.0300
 56.654167,20.380,15.000,10.000,5.9500
 56.658333,20.320,15.000,10.000,5.8000
 56.662498,0.00,0.00,0.00,0.00
 56.666668,20.300,15.000,10.000,5.7400
 56.670834,20.270,15.000,10.000,5.6700
 56.674999,20.240,15.000,10.000,5.6000
 56.679165,20.220,15.000,10.000,5.5500
 56.683334,20.170,15.000,10.000,5.4400
 56.687500,0.00,0.00,0.00,0.00
 56.691666,20.150,15.000,10.000,5.3800
 56.695835,20.130,15.000,10.000,5.3300
 56.700001,20.120,15.000,10.000,5.2900
 56.704166,20.100,15.000,10.000,5.2400
 56.708332,20.070,15.000,10.000,5.1700
 56.712502,0.00,0.00,0.00,0.00
 56.716667,20.060,15.000,10.000,5.1300
 56.720833,20.040,15.000,10.000,5.1100
 56.724998,20.030,15.000,10.000,5.0800
 56.729168,20.030,15.000,10.000,5.0600
 56.733334,20.010,15.000,10.000,5.0300
 56.737499,0.00,0.00,0.00,0.00
 56.741665,20.010,15.000,10.000,5.0200
 56.745834,20.000,15.000,10.000,5.0100
 56.750000,20.000,15.000,10.000,5.0000
 56.754166,20.000,15.000,10.000,5.0000
 56.758335,20.000,15.000,10.000,5.0100
 56.762501,0.00,0.00,0.00,0.00
 56.766666,20.010,15.000,10.000,5.0200
 56.770832,20.010,15.000,10.000,5.0300
 56.775002,20.020,15.000,10.000,5.0400
 56.779167,20.030,15.000,10.000,5.0600
 56.783333,20.040,15.000,10.000,5.1100
 56.787498,0.00,0.00,0.00,0.00
 56.791668,20.060,15.000,10.000,5.1300
 56.795834,20.070,15.000,10.000,5.1700
 56.799999,20.080,15.000,10.000,5.2100
 56.804165,20.100,15.000,10.000,5.2400
 56.808334,20.130,15.000,10.000,5.3300
 56.812500,0.00,0.00,0.00,0.00
 56.816666,20.150,15.000,10.000,5.3800
 56.820835,20.170,15.000,10.000,5.4400
 56.825001,20.200,15.000,10.000,5.4800
 56.829166,20.220,15.000,10.000,5.5500
 56.833332,20.270,15.000,10.000,5.6700
 56.837502,0.00,0.00,0.00,0.00
 56.841667,20.300,15.000,10.000,5.7400
 56.845833,20.320,15.000,10.000,5.8000
 56.849998,20.350,15.000,10.000,5.8800
 56.854168,20.380,15.000,10.000,5.9500
 56.858334,20.450,15.000,10.000,6.1200
 56.862499,0.00,0.00,0.00,0.00
 56.866665,20.480,15.000,10.000,6.1900
 56.870834,20.510,15.000,10.000,6.2900
 56.875000,20.550,15.000,10.000,6.3600
 56.879166,20.590,15.000,10.000,6.4600
 56.883335,20.660,15.000,10.000,6.6500
 56.887501,0.00,0.00,0.00,0.00
 56.891666,20.700,15.000,10.000,6.7600
 56.895832,20.740,15.000,10.000,6.8400
 56.900002,20.780,15.000,10.000,6.9600
 56.904167,20.820,15.000,10.000,7.0700
 56.908333,20.910,15.000,10.000,7.2800
 56.912498,0.00,0.00,0.00,0.00
